id,date,username,tweet,cleaned,dbscan_tfidf,range_id
73158711-1a95-4b6a-a009-3a41b78d761a,2020-01-28,rynldshz,"6 Tahap Menuju Kebebasan Finansial, Kamu Sudah Sampai Mana?  https://koinworks.com/blog/kebebasan-finansial/ … via @koinworks",tahap kebebasan finansial sudah blog kebebasan finansial via,0,1365
d469fc2d-10b5-41a7-a30b-c0963de361e1,2020-01-28,07777777abc,"Sudah lapor yang kedua ke CS, pengerjaan 5 hari.",sudah lapor cs pengerjaan,0,1366
89f88d00-9eb5-4d5b-b477-f2bf484d41cb,2020-01-28,amiesavitri,"Duit gw malah ""hilang"", investasi KoinRobo katanya dah cair tp pengembalian dana ga ada di dashboard. Mungkin @ojkindonesia perlu evaluasi ijin fintech satu ini",duit gw hilang investasi koinrobo dah cair tp pengembalian dana ga ada dashboard ojkindonesia evaluasi ijin fintech,-1,1367
83b55478-8a70-46dc-8d05-6c0a32488a23,2020-01-28,amiesavitri,"@koinworks woooi, ini duit saya dikemanain?? Masa investasi KoinRobo katanya sudah diterima, tapi di aktivitas tidak tercatat, di portfolio sudah hilang, tapi di dashboard ngga ada penambahan dana?? Lapor via email dan telepon ga ada jawaban memuaskan. Balikin duit investor!!!",woooi duit dikemanain investasi koinrobo sudah diterima aktivitas tercatat portfolio sudah hilang dashboard ngga ada penambahan dana lapor via email telepon ga ada memuaskan balikin duit investor,3,1368
bf3a3efd-467e-4516-9e8b-e9d29c8f8472,2020-01-28,youngsterid_,KoinWorks Gandeng 4.000 UKM untuk Tingkatkan Usahanya  https://youngster.id/news/koinworks-gandeng-4-000-ukm-untuk-tingkatkan-usahanya/ … pic.twitter.com/orsay25WH8,gandeng ukm tingkatkan usahanya youngster id news gandeng ukm tingkatkan usahanya orsay25wh8,0,1369
b8815241-be28-49a1-b166-daa8ed9c54f2,2020-01-28,rezardaa,"Baru buka buka portofolio Koinworks ada yang nyangkut belom bayar tapi tulisan pembayaran bulan depan padahal dah telat.
Moga aja deh ga gagal bayar mayan buat jajan ketemu si mbak bulan depan :))",buka buka portofolio ada nyangkut belom bayar tulisan pembayaran dah telat moga deh ga gagal bayar mayan jajan ketemu si mbak,0,1370
d5a4dad6-41f4-4e85-bbcd-ce54e10ec343,2020-01-27,marketingeds,"Indonesian financial #app KoinWorks taps @thegoodstuph, runs brazen #ads across town  http://ow.ly/7Jx730qcojB  #campaign",indonesian financial taps thegoodstuph runs brazen ads across town ow ly 7jx730qcojb campaign,29,1371
d4b839f4-8892-4f35-ac5a-af04eeb31ab3,2020-01-27,stehmanispanas,Manteplah koinworks ya?,manteplah ya,11,1372
9acd6d26-1549-4a25-a39f-acf14a42a263,2020-01-27,bususan,"Sampe detik ini, Auto Purchase cs.koinworks.official @koinworks setelah upgrade apps masih gak bekerja. Udah lapor by email tapi belum ada.rspon :(  https://www.instagram.com/p/B70cjLpAHL6/?igshid=1j6cfzdklquii …",sampe detik auto purchase cs official upgrade apps gak udah lapor by email ada rspon p b70cjlpahl6 igshid 1j6cfzdklquii,0,1373
de12b21f-2760-4d81-9d4e-22439f5836b3,2020-01-27,cuuppyy,Sudah difollow up melalui call center dan dikirimkan melalui e-mail. Mohon diakselerasi ya. Tks,sudah difollow up call center dikirimkan e mail mohon diakselerasi ya tks,-1,1374
2f7082e9-9151-4f31-8018-53fa8c461636,2020-01-27,eleazhar_p,Anda ini kalau tidak dihardik dan dicecar terus tidak akan memberikan respon. Buruk ya tetap buruk!,dihardik dicecar respon buruk ya buruk,-1,1375
c8cdb09c-9fb8-4952-9b7b-55d807addb30,2020-01-27,07777777abc,"Saya bergabung sejak2017Statusnya:PenarikanPenyetoranlancar. Peminjam mayoritasbayartepatwaktu.Sejak Jan2020, web berubah&diutamakan apps.Status:Android Apps sering crash. Data KTP Bankhilang, tidak bisa direstoreSudah lapor CS tidak ada progress3hari.",bergabung sejak2017statusnya penarikanpenyetoranlancar peminjam mayoritasbayartepatwaktu jan2020 web berubah diutamakan apps status android apps crash data ktp bankhilang bisa direstoresudah lapor cs ada progress3hari,0,1376
981a466c-4c46-43cb-ac0f-f9879c3198f7,2020-01-27,kuroikyun,"Halo admin,

 mau Tanya untuk ID produk no.  212019fb3f, 212019c0b0
kenapa belum dibayar ya?
 Seharusnya tgl 1 Oktober sudah lunas 4 jt lebihnya. Tolong ditagihkan
 ya. Terima kasih.",halo admin tanya id produk no 212019fb3f 212019c0b0 dibayar ya tgl oktober sudah lunas jt lebihnya tolong ditagihkan ya terima kasih,-1,1377
38499b88-fe8d-4510-896d-cfb9e2dfedfb,2020-01-26,caktiibrahim,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

Download and *Use my code  CB91462 to get 350,000* KOIN or click  

KoinWorks is registered & supervised by OJ",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my cb91462 to get koin or click is registered supervised by oj,-1,1378
efad33f4-47d0-4050-921f-c79bfcd675b3,2020-01-26,decalkookmanie,Gua dulu sempet ikutan koinworks. Cuma sempet berhenti krn satu hal. Trus kemarenan sempet liat ada yg rekomendasi bibit. Keknya patut dicoba,gua sempet ikutan sempet berhenti krn trus kemarenan sempet liat ada rekomendasi bibit keknya patut dicoba,0,1379
009efd85-e8db-4763-9289-6b8d56b95ae1,2020-01-25,adam_ghazali,"@koinworks min, ko website gk bisa di buka ""504 Gateway Time-out"" ?",min ko website gk bisa buka gateway time out,1,1380
3ff2caa5-6e3c-4992-ad1d-e87d529d97fc,2020-01-25,cuuppyy,"Link report di aplikasi juga malah kekirimnya ke suppport@koinworks.com jd delivery failed lah... Triple p lho...

Kok jd Makin aneh koinworks skrg? Plz fix it",link report aplikasi kekirimnya suppport jd delivery failed triple p lho jd aneh skrg plz fix it,0,1381
feca21d2-7df5-46ea-b6ff-0a71e9953695,2020-01-25,cuuppyy,Pagi2 iseng buka aplikasi @koinworks kaget portfolio gw kok berkurang pdhl ga ngelakuin apa2. Fix it pls. Gw jd kurang nyaman sebulanan terakhir dengan update2 yg bikin outstanding portfolio yg naek turun ga jelas.,pagi2 iseng buka aplikasi kaget portfolio gw berkurang pdhl ga ngelakuin apa2 fix it pls gw jd nyaman sebulanan update2 bikin outstanding portfolio naek turun ga,0,1382
1761a41d-6abc-48a6-b548-88c2514a3b99,2020-01-24,rakaryanto,Ga salah salah banget kalo menilai non performing loan koinworks cuma 1 koma sekian persen 🙃,ga salah salah kalo menilai non performing loan koma sekian persen,-1,1383
36c19920-2376-4819-96b6-8125c7797823,2020-01-24,waniqbal,"koinworks pernah, return oke sesuai standard. Mostly pada sesuai portofolio resiko. Yang grade A-B selalu bisa bayar.",return oke sesuai standard mostly sesuai portofolio resiko grade a b bisa bayar,-1,1384
a49d2122-e754-4869-a4d3-bf855733205f,2020-01-24,edoazhara,"Koinworks tida pernah gagal bayar selama 2 tahun ini, sampe ada kemarin bulan November edu loan gagal bayar. Yg dipake modal dagang sejauh ini aman...",tida gagal bayar sampe ada kemarin november edu loan gagal bayar dipake modal dagang aman,-1,1385
73b6057f-abf0-4e89-99a3-4f62912d3333,2020-01-24,wrahmada,Ada yang punya pengalaman jadi pendana di Koinworks atau Investree gak? Honest review is appreciated 🙏🙏,ada pengalaman pendana investree gak honest review is appreciated,0,1386
5d4b5280-5104-4fd1-8e85-d9b7b979c370,2020-01-24,eleazhar_p,"Pulsa? Saham? Ah yang benar kamu, @koinworks . Review asli dan jujur kah ini? 🤣🤣🤣  pic.twitter.com/fXRALWRekX",pulsa saham ah review asli jujur kah fxralwrekx,0,1387
92ea2aff-a29a-4e83-9e29-16348880b2ba,2020-01-24,eleazhar_p,"Proses kerja mereka & NPL-nya mengerikan. Sudah 3 minggu ini ribut terus dengan admin @koinworks di IG, Twitter, Whatsapp, dan e-mail. Tak akan pernah lagi berinvestasi di sini.  https://twitter.com/catuaries/status/1220618184790724608 …",proses kerja npl nya mengerikan sudah minggu ribut admin whatsapp e mail berinvestasi catuaries status,0,1388
6a7c0795-4fd4-4aaf-90e1-307394a3c4f4,2020-01-24,siarnews,"Tiga Produk Baru Financial Solution Yang DiTawarkan KoinWork dalam Platformnya

 http://Siar.Com , Jakarta -- Mengawali tahun 2020 ini KoinWorks menambahkan tiga produk terbarunya

#creativeindustries
#startup
#financial
#fintech 

Go to Link :  https://siar.com/tiga-produk-baru-financial-solution-yang-ditawarkan-koinwork-dalam-platformnya/ … pic.twitter.com/icmitHHKi3",produk financial solution ditawarkan koinwork platformnya siar jakarta mengawali produk terbarunya creativeindustries startup financial fintech go to link siar produk financial solution ditawarkan koinwork platformnya icmithhki3,-1,1389
f1e5e6ee-5bbf-4740-ba00-fc21f65fa6bf,2020-01-24,edoazhara,NPLnya ninuninu nih koinworks,nplnya ninuninu nih,0,1390
5df78201-2d61-434a-8b7f-5a2380dff342,2020-01-24,romiiskndrp,Koinworks ini termasuk platform P2P Lending ya ?,platform p2p lending ya,-1,1391
211502fa-8423-4f9e-a8cc-05c91637a229,2020-01-24,mnews_id,"Portal Berita UMKM  http://MNEWS.co.id  - @KoinWorks Gandeng Kemenkop UKM untuk Bantu UMKM 

 http://mnews.co.id/read/fokus/koinwork-gandeng-kemenkop-ukm-untuk-bantu-umkm-dalam-keuangan …",portal berita umkm mnews co id gandeng kemenkop ukm bantu umkm mnews co id read fokus koinwork gandeng kemenkop ukm bantu umkm keuangan,0,1392
20207b60-5761-4dec-bf38-87dd9557f1c8,2020-01-24,ariessetiadi,Fintech peer-to-peer lending KoinWorks partners with the Cooperatives and Small and Medium Enterprises Ministry to reach out to more SMEs and provide lending and mentoring on financing and investment. #financialinclusion https://jakartaglobe.id/business/koinworks-signs-deal-with-ministry-focuses-on-sme-lending …,fintech peer to peer lending partners with the cooperatives and small and medium enterprises ministry to reach out to more smes and provide lending and mentoring on financing and investment financialinclusion jakartaglobe id business signs deal with ministry focuses on sme lending,-1,1393
d0eaab84-8a0e-457e-83f0-1552fb32c05f,2020-01-24,kennethlxh,"Koinworks - P2P lending Fintech platform in Indonesia (Aims to provide financing access to SMEs in Indo too, more than 70% of SMEs dont have financing access today)",p2p lending fintech platform in indonesia aims to provide financing access to smes in indo too more than of smes dont have financing access today,-1,1394
a3ab5246-6166-49e9-b474-36bc1f2b1e98,2020-01-24,visible_banking,"KoinWorks CEO: The future of Indonesian fintech lies in automated, all-in…  http://dlvr.it/RNcyJ5  via @e27 #fintech #psd2 #openbanking pic.twitter.com/vusaZsfouO",ceo the future of indonesian fintech lies in automated all in dlvr it rncyj5 via e27 fintech psd2 openbanking vusazsfouo,-1,1395
7e856e35-ec60-42e4-b398-0f3da96fb317,2020-01-24,sagakom,KoinWorks Kembangkan Layanan demi Memenuhi Kebutuhan Pelaku UMKM  https://gresikmenulis.com/blog/koinworks-kembangkan-layanan-demi-memenuhi-kebutuhan-pelaku-umkm/ … pic.twitter.com/RBfLy3gGfH,kembangkan layanan memenuhi kebutuhan pelaku umkm gresikmenulis blog kembangkan layanan memenuhi kebutuhan pelaku umkm rbfly3ggfh,0,1396
2a3f427b-98b4-4a43-b53c-8bfbb076a89a,2020-01-23,yamlikha,"KoinWorks Kembangkan Layanan demi Memenuhi Kebutuhan Pelaku UMKM: Koinworks lakukan banyak hal, mulai dari merombak tampilan antarmuka aplikasi, mengintegrasikan machine learning, hingga menggandeng pemerintah. The post KoinWorks Kembangkan Layanan demi…  http://dlvr.it/RNcCgz  pic.twitter.com/MZZnOXvL6i",kembangkan layanan memenuhi kebutuhan pelaku umkm lakukan merombak tampilan antarmuka aplikasi mengintegrasikan machine learning menggandeng pemerintah the post kembangkan layanan dlvr it rnccgz mzznoxvl6i,0,1397
c64fa16b-653e-437d-bde5-d6e6cc5c6c59,2020-01-23,envoapps,KoinWorks Kembangkan Layanan demi Memenuhi Kebutuhan Pelaku UMKM  http://dlvr.it/RNcBSg  pic.twitter.com/m1gqkPirOB,kembangkan layanan memenuhi kebutuhan pelaku umkm dlvr it rncbsg m1gqkpirob,0,1398
8190f62a-c7bf-447f-bc7b-868ded0f164a,2020-01-23,e27co,"Benedicto Haryono, CEO of KoinWorks: ""We no longer differentiate the access for borrowers and lenders; they can access diverse financial needs in one platform.""  http://bit.ly/2TOObjH ",benedicto haryono ceo of we no longer differentiate the access for borrowers and lenders they can access diverse financial needs in one platform bit ly 2toobjh,32,1399
b03dacf3-9f9d-4481-b80a-621adb70a311,2020-01-23,e27co,"Benedicto Haryono, CEO of KoinWorks: ""The initial idea of the new evolution was to design a multifunction app that serves purposes of lending, borrowing and investment alternatives.""  http://bit.ly/2tMzfb8 ",benedicto haryono ceo of the initial idea of the new evolution was to design a multifunction that serves purposes of lending borrowing and investment alternatives bit ly 2tmzfb8,47,1400
b942949e-cbf1-4e3a-8a38-c5b5cc256d40,2020-01-23,8020es,"📡 🚀Indonesian financial app KoinWorks taps Goodstuph, runs brazen ads across town 💡 #ZirigozaGroup #e-commerce #marketing #ENKIL.es #8020 🔔  https://buff.ly/2NT47xL ",indonesian financial taps goodstuph runs brazen ads across town zirigozagroup e commerce marketing enkil es buff ly 2nt47xl,29,1401
2cf6c9ff-8452-44fb-ba7a-ed4bbb232c82,2020-01-23,e27co,KoinWorks aims to bring its existing products one step further by introducing what it called a “Super Financial App” in the near future.  http://bit.ly/38z2TzC ,aims to bring its existing products one step further by introducing what it called a super financial in the near future bit ly 38z2tzc,-1,1402
6da5f54a-96ec-487a-aa35-8125c1e93b65,2020-01-23,kmneyecare,"Selain bekerjasama dengan berbagai asuransi, kami juga telah bekerjasama dengan berbagai perusahaan, rumah sakit dan bank/financial technology. 

#BankExim #BankBTN #BukitAsam #OmniHospital #Antammedika #BCAPrioritas #Solitaire #KoinWorks #KMNEyeCare #RumahSakitMata pic.twitter.com/UifFdD4ouU",bekerjasama asuransi bekerjasama perusahaan rumah sakit bank financial technology bankexim bankbtn bukitasam omnihospital antammedika bcaprioritas solitaire kmneyecare rumahsakitmata uiffdd4ouu,7,1403
a5d9c2e0-c64f-4837-878c-3554323a74e6,2020-01-23,republikaonline,"Membuka tahun 2020, KoinWorks  memperbarui aplikasi yang berevolusi menjadi platform penyedia multi-layanan keuangan, Super Financial App. Pada inovasinya kini,  tampilan aplikasi dimodernisasi  disesuaikan dengan target pasar...  http://republika.co.id/berita/ekonomi/korporasi/20/01/23/q4jk4v31044946221000-koinworks-berevolusi-jadi-aplikasi-multi-layanan-keuangan …",membuka memperbarui aplikasi berevolusi platform penyedia multi layanan keuangan super financial inovasinya tampilan aplikasi dimodernisasi disesuaikan target pasar republika co id berita ekonomi korporasi q4jk4v31044946221000 berevolusi aplikasi multi layanan keuangan,-1,1404
faab4de1-28ed-480d-af5a-60fa4dc3af3e,2020-01-23,tioyes88,@koinworks dm 🤪🤪🤪,dm,-1,1405
66b04b6f-9d12-457b-b432-f7ef6973acd1,2020-01-23,saeedbaygi,"KoinWorks CEO: The future of Indonesian #FinTech lies in automated, all-in financial management app - e27 http://dlvr.it/RNZBd1 ",ceo the future of indonesian fintech lies in automated all in financial management e27 dlvr it rnzbd1,-1,1406
721d733d-c23a-404d-81d7-f1b61b174061,2020-01-23,desidoabapakse6,Ciri-ciri Investasi Bodong | KoinWorks Blog  https://koinworks.com/blog/ciri-ciri-investasi-bodong/ …,ciri ciri investasi bodong blog blog ciri ciri investasi bodong,0,1407
d9751bc1-3981-4fe7-ba22-7e0b892ce165,2020-01-23,umaridriss,Thank you ya,thank you ya,-1,1408
695925e3-9de1-4110-88a0-423befa493ff,2020-01-22,thejakartaglobe,"KoinWorks Signs Deal With Ministry, Focuses on SME Lending  http://jglo.be/khVk  pic.twitter.com/icWUUvOutp",signs deal with ministry focuses on sme lending jglo be khvk icwuuvoutp,-1,1409
85312f81-f22b-4e74-a2c1-eaac60d6b0ed,2020-01-22,kontannews,"Tingkatkan usaha UKM, KoinWorks berikan edukasi kepada pegiat bisnis  http://keuangan.kontan.co.id/news/tingkatkan-usaha-ukm-koinworks-berikan-edukasi-kepada-pegiat-bisnis … #Fintech",tingkatkan usaha ukm edukasi pegiat bisnis keuangan kontan co id news tingkatkan usaha ukm edukasi pegiat bisnis fintech,0,1410
a7e7fe89-ded5-478a-bcb1-8d0d053e8d1c,2020-01-22,swamediainc,Koinworks Berevolusi Jadi Aplikasi Multi Layanan Keuangan  https://swa.co.id/swa/trends/marketing/koinworks-berevolusi-jadi-aplikasi-multi-layanan-keuangan … pic.twitter.com/nX2kOdwcW8,berevolusi aplikasi multi layanan keuangan swa co id swa trends marketing berevolusi aplikasi multi layanan keuangan nx2kodwcw8,0,1411
8e88375d-8afb-4f6b-906d-85137d7ab02a,2020-01-22,dityatuxlin,Ini Platform One-Stop Financial Solutions Pertama di Indonesia Besutan KoinWorks via @laptophia - https://www.laptophia.com/2020/01/platform-one-stop-financial-solutions-koinworks.html …,platform one stop financial solutions indonesia besutan via laptophia laptophia platform one stop financial solutions,-1,1412
d3463222-82d2-4fc6-89e4-4dbb9e768e51,2020-01-22,laptophia,Ini Platform One-Stop Financial Solutions Pertama di Indonesia Besutan KoinWorks  https://ift.tt/3aBq9yz  #Laptophia,platform one stop financial solutions indonesia besutan ift tt 3abq9yz laptophia,-1,1413
7888acb3-a062-4e8b-b73c-20de45063c28,2020-01-22,_jj_08,Ga main instagram...,ga main,0,1414
0a929ff4-2241-4d6b-9e85-760e3215558d,2020-01-22,telset_id,Begini Cara Dapat #Pendanaan dari #KoinWorks  http://dlvr.it/RNWVZz  pic.twitter.com/aDr2TNgySs,pendanaan dlvr it rnwvzz adr2tngyss,0,1415
a8a25f23-fdb4-4d83-8ba7-5c4446f6cf9b,2020-01-22,tioyes88,@koinworks dm cek🤪🤪,dm cek,-1,1416
9d0e7193-2faa-41e6-a866-9e9d60d4677e,2020-01-22,telset_id,"#KoinWorks Berevolusi, Ubah Bisnis Model dan Tambah Layanan Baru  http://dlvr.it/RNW93H  pic.twitter.com/MpZBEdJX0Z",berevolusi ubah bisnis model layanan dlvr it rnw93h mpzbedjx0z,0,1417
50838cd4-e5ca-43c8-b1bd-e118ccb075ff,2020-01-22,pltkmrbn,"Iya, mohon dipercepat prosesnya ya. Terima kasih.",iya mohon dipercepat prosesnya ya terima kasih,-1,1418
2678b4fa-0752-4698-854d-098c7b270398,2020-01-22,tioyes88,@koinworks dM lol,dm lol,-1,1419
e2e0ef15-1b46-45f6-89f8-d0bd84669a30,2020-01-22,charlaaarp,aku di koinworks sekarang Diana. dulu di bank terus keluar lagi hehehe,diana bank hehehe,0,1420
c8972e41-129b-4dac-84f4-cfeb571dba5c,2020-01-22,stefaniehimawan,"@koinworks ini gimana gue login keluarnya gini, mau gw update gada tombol2 klik nya. Gimana gw bisa login??? Ud gw email ke support puluhan kali gada balesan! PARAH!!!!  pic.twitter.com/zFYhZLo75Y",gimana gue login keluarnya gini gw update gada tombol2 klik nya gimana gw bisa login ud gw email support puluhan kali gada balesan parah zfyhzlo75y,0,1421
26e60fdc-5c9b-4f01-b4db-028ce60abf57,2020-01-21,pltkmrbn,"Udah saya jawab lagi, tolong dibantu secepatnya yaaa... 🙏🙏",udah tolong dibantu secepatnya yaaa,19,1422
042d86c5-2327-4a1e-85a4-37a0997c5699,2020-01-21,pltkmrbn,"Udah saya DM ya, tolong proses withdrawal jangan dilama-lamain, saya lagi butuh, kalo ga butuh saya ga akan withdraw. Lagian bukan kali ini saya withdraw, dulu udah pernah dan sukses, kenapa sekarang di reject karena alasan data nggak sama padahal udah upload ktp sejak lama. Thx.",udah dm ya tolong proses withdrawal dilama lamain butuh kalo ga butuh ga withdraw kali withdraw udah sukses reject alasan data nggak udah upload ktp thx,45,1423
357fda91-1d9d-4bda-aa1d-7c2c82a3b4cb,2020-01-21,lanusgana,"Hi @koinworks, tolong cek DM ya. Terima kasih",tolong cek dm ya terima kasih,-1,1424
cf914eb9-0354-4226-87b3-7d7624c03564,2020-01-20,umaridriss,"Mbuh rek, besok atau lusa mau datang lagi..huhu",mbuh rek besok lusa huhu,0,1425
3b212393-a8d7-415b-a651-4695b3771568,2020-01-20,kkprakasa,Kenapa bisa gitu pak?,bisa gitu,0,1426
4756d622-f85e-4089-b8c2-143b9667f46d,2020-01-20,pltkmrbn,"@koinworks cuy, tolong lah itu penarikan kelamaan prosesnya, udah nunggu 5 hari buat cair, malah baru di kasih tau rejected di hari ke 5..",cuy tolong penarikan prosesnya udah nunggu cair kasih tau rejected,0,1427
6c2fb3f4-6f34-449e-8446-d60153719f62,2020-01-20,umaridriss,Barusan kasih testi yg (maaf) kurang baik buat fintech P2P ini. Soalnya pencairan ane kembali direject. cc @koinworks  pic.twitter.com/pR89qwnB1w,barusan kasih testi maaf fintech p2p pencairan ane direject cc pr89qwnb1w,0,1428
5aabcdc7-f301-4bc7-9b2f-9eda13e99fd9,2020-01-20,amiesavitri,Sudah. Cek DM,sudah cek dm,-1,1429
a7675bbc-1133-443b-a0f2-eab56279fc03,2020-01-20,jkt_wempi,"@koinworks, saya sd setup autopurchase di acct saya & status sdh ON, kenapa tdk bekerja dgn baik spt ketika pakai app do android ? Mohon penjelasan.",sd setup autopurchase acct status sdh on tdk dgn spt pakai do android mohon penjelasan,0,1430
f699faeb-4db3-43a7-af9a-e98e2b31efd8,2020-01-19,dek_apiz,"sharing pengalaman jajal #koinworks dari November 2018 - sekarang. Walopun micnya rusak, tapi mudah2an bisa bermanfaat yo 😌
---
Kuy, merapat yang mau #giveaway buat tambahan modal #investasi di koinworks bisa…  https://www.instagram.com/p/B7eC0D6hp0K/?igshid=3t4ukgu2rfd3 …",sharing pengalaman jajal november walopun micnya rusak mudah2an bisa bermanfaat yo kuy merapat giveaway tambahan modal investasi bisa p b7ec0d6hp0k igshid 3t4ukgu2rfd3,0,1431
05b9632c-d935-469b-8da9-535d0262f2ad,2020-01-18,outlethani,"Review 1 tahun investasi di aplikasi Koinworks: STRATEGI auto cuan di 2020 + Giveaway!

 https://youtu.be/P7ukHzuy7Xs ",review investasi aplikasi strategi auto cuan giveaway be p7ukhzuy7xs,29,1432
80db7e24-39d5-45cd-b71f-52e3f5a56668,2020-01-18,asmurcom,"Artikel fresh from oven: Tips mengalokasikan dana pada layanan fintech koinworks
 https://asuransimurni.com/2020/01/18/tips-mengalokasikan-dana-pada-layanan-fintech-koinworks/ …
#UpdateBlog #SobatBlogger #HappyBlogging #WarungBlogger #BPerempuan
#pojokWB #bloggercrony @bloggercrony @sobatBlogger @WarungBlogger @updateBlog @BPerempuan pic.twitter.com/FuuSyGyXZ2",artikel fresh from oven tips mengalokasikan dana layanan fintech asuransimurni tips mengalokasikan dana layanan fintech updateblog sobatblogger happyblogging warungblogger bperempuan pojokwb bloggercrony bloggercrony sobatblogger warungblogger updateblog bperempuan fuusygyxz2,0,1433
bbbe7bc3-0bec-4c61-9852-0d84b4d47295,2020-01-18,nurulujung,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 
 Download and *Use my code NF55465 to 

 KoinWorks is *registered",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be ir7b7hsxwrs and use my nf55465 to is registered,-1,1434
aed22fab-cf70-4880-93b1-fe25937e2672,2020-01-17,dimzhenry,"@koinworks hi min, aku member baru. Mau coba deposit tapi notif yang muncul selalu no pembayaran kadaluarsa. itu gmn ya??? Thx",min member coba deposit notif muncul no pembayaran kadaluarsa gmn ya thx,18,1435
d1102df6-0a2c-4154-99eb-d5e653411dd7,2020-01-17,rezardaa,"Oh iya buat aplikasinya
Reksadana sama saham pake ipodgo sama bareksa
trus kalo p2p lending sementara masih pake Koinworks",oh iya aplikasinya reksadana saham pake ipodgo bareksa trus kalo p2p lending pake,0,1436
2dde6e9c-1771-4194-8088-e7ab4da9fc0b,2020-01-16,odyc376,Umma aii...,umma aii,0,1437
b068c106-73d8-40bc-a6aa-f6a789165ec4,2020-01-16,ardabukanardi,@koinworks tolong cek dm min,tolong cek dm min,-1,1438
c18586b4-e6dd-41c3-a830-781d0e3ecba6,2020-01-15,arijojo,"Masih belum bisa ya, di aplikasi ataupun di website",bisa ya aplikasi website,53,1439
a08b953f-bd9a-46a4-921d-0abef121178c,2020-01-15,calvinmdewilde,"whew, bahaya juga nih koinworks. sejak update aplikasi, sistemnya kacau balau. mungkin saatnya keluar dulu ampe masalahnya beres -_- , di google play review semua bintang 1",whew bahaya nih update aplikasi sistemnya kacau balau ampe beres google play review bintang,0,1440
34bfe3ab-6d82-4262-be70-0d3e1368c7f1,2020-01-15,calvinmdewilde,"@koinworks jika terjadi refund, apakah langsung terefleksi di jumlah saldo kas ataukah harus menunggu dulu selang beberapa hari? saya mendapat informasi ada refund, tapi saldo kas saya tampaknya tidak terupdate.",refund langsung terefleksi saldo kas menunggu selang informasi ada refund saldo kas terupdate,0,1441
83ec53a2-2880-4071-bda0-259a81d30f63,2020-01-15,stells01,"@koinworks halo koinworks, mau tny utk opsi jatuh tempo (ARO / Autowithdraw) itu bisa diatur dmn ya? Serta ARO nya itu apakah pokok+pinjaman atau bisa diatur hny pinjaman saja? Serta apakah benar ada biaya 1-5% utk hasil bunga pinjaman yg dihasilkan? thanks ya",halo tny utk opsi jatuh tempo aro autowithdraw bisa diatur dmn ya aro nya pokok pinjaman bisa diatur hny pinjaman ada biaya utk hasil bunga pinjaman dihasilkan thanks ya,-1,1442
3ae64361-6d03-4ec0-9ba4-2c0327f63b25,2020-01-15,arijojo,"Sudah di DM dari hari senin, pls check",sudah dm senin pls check,-1,1443
9f488d77-be06-455c-9b67-ee10f980161b,2020-01-15,james_vic96,"@koinworks Pagi min, hari ini saya mau cek portfolio saya di aplikasi tapi kok selalu gagal memuat ya? padahal untuk browsing dan buka web lain baik-baik saja apakah ada gangguan?  pic.twitter.com/s1hxF8GmPS",pagi min cek portfolio aplikasi gagal memuat ya browsing buka web ada gangguan s1hxf8gmps,51,1444
6c9380da-b6a9-4271-bfcc-ba193aab3d51,2020-01-15,nomor_erwan99,bro knp yah akun saya hanya 57% kaga jd 100%.. apakah krn masih baru.. thanks..,bro knp yah akun kaga jd krn thanks,0,1445
304db5d8-e5f6-4833-bec5-5ad05abcf257,2020-01-15,nomor_erwan99,email ke support kaga dibales nihhh... min bantulah,email support kaga dibales nihhh min bantulah,1,1446
1c8dacea-2733-4f94-97eb-f7b9e81c909b,2020-01-15,nomor_erwan99,"kenapa akun saya hanya 57% yah... tdk jd 100% ? apakah koin bonus 350rb setelah digunakan utk pendanaan, bisa dicairkan diakhir tenor ??",akun yah tdk jd koin bonus 350rb utk pendanaan bisa dicairkan diakhir tenor,7,1447
c6d11033-1e5c-4cb2-9595-b143985d2a8f,2020-01-15,odyc376,"Saya depo 30 des 2019 sampai skrg blm masuk. 

Respon yg saya dapat dari tiap laporan saya slalu sama ""sedang diteruskan"".

Katanya prosesnya hanya 2-3 hari.
Sampai skrg gak ada bukti/tindakan dari DM-email mrk yg masuk.

Memang sdh seharusnya kita berlatih mngiklaskan 😭",depo des skrg blm masuk respon laporan slalu diteruskan prosesnya skrg gak ada bukti tindakan dm email mrk masuk sdh berlatih mngiklaskan,16,1448
9daf6c5f-9e41-4e8e-9839-ee095ecc66ef,2020-01-14,imamismail_,@koinworks Cek DM ya,cek dm ya,-1,1449
8159017c-905d-4655-8ca3-82d63ddb7a47,2020-01-14,dharmadi2016,"@koinworks mau transaksi malah gak bisa. udah masuk ke cart trs  check out malah balik lagi ke menu awal. cash gak berkurang. udah ah cape, aplikasi belum sempurna kok di rilis??",transaksi gak bisa udah masuk cart trs check out menu cash gak berkurang udah ah cape aplikasi sempurna rilis,0,1450
