,Unnamed: 0,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id
81,81,2020-08-05,letitbee1104,🐝,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
Download and *Use my code NM82676 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/28774c9c ",['https://koinworks.onelink.me/LgVI/28774c9c'],0,0,[],18a05e72-096b-4da8-84d2-9b39419fe2d6
82,82,2020-08-05,moengage,MoEngage,"Next up at #GROWTHAsia2020 is a panel discussion on “Aligning Product and Marketing for Better CX” featuring 

Ameya Sawant (@ONEChampionship), Aditya Chintawa (@koinworks), & Kushal Manupati (@Zilingo)

Moderated by Scott Pugh from @mixpanel.

Join live  https://bit.ly/3hH0dUZ   pic.twitter.com/kmOQIVXVEt",['https://bit.ly/3hH0dUZ'],2,6,['#growthasia2020'],69bb68a4-a3c9-440d-89af-5f6ffcbd92b8
83,83,2020-08-05,eileneaevelyn,єιℓєηє •°,"Rekomendasi situs terpercaya penyedia platform peer to peer lending

- KoinWorks. 
- Amartha.
- Investree.
- Modalku. 
- Danamas.
- Uang Teman.
- DanaKita.
- Akseleran.",[],1,0,[],0d1cca41-83cb-4f3d-b159-bfe7a2d14162
84,84,2020-08-05,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],9202774a-8278-4e68-9bd3-adf73ca58717
85,85,2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5152,13187,['#foodiskon'],f0146913-f934-411d-afe2-80eb7a853c4a
86,86,2020-08-05,koinworks,KoinWorks,Hai Bambang! Sudah Miko balas yuk dicek lagi ya.,[],0,0,[],067ea416-ef18-46cf-a411-612c9ddd4138
87,87,2020-08-05,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],e2e9defa-1f41-41b6-9beb-647de7fd6d92
88,88,2020-08-05,bangbingbung,Bambang Adhi,@koinworks cek dm ya min,[],0,0,[],3a4886f5-a948-41c3-82f0-30a272116aa1
89,89,2020-08-05,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],dd39a265-b165-4d01-a971-2f72836e8846
90,90,2020-08-04,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],8c5bbcac-1d45-432d-a82c-4a7f13686317
91,91,2020-08-04,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],d15c6d6f-50bd-42ed-b817-cee073a4c88b
92,92,2020-08-04,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],b81a540f-e485-4c95-8e1e-8534a83a3643
93,93,2020-08-04,dracolynx_,✨🐈🍑✨,"koinworks atau akseleran kl aq mah, biar nambah trz.

kl males buka jenius tabung di maxi savenya.",[],0,0,[],facc11bc-9094-4b77-950b-28a11bec6ec0
94,94,2020-08-04,rolandsilow,𝕽𝖔𝖑𝖆𝖓𝖉 𝕾𝖎𝖑𝖔𝖜,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 

 Download and *Use my code RL43300 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/694b179 ",['https://koinworks.onelink.me/LgVI/694b179'],0,0,[],8d970b82-76eb-4e42-a1ca-03d25cde09d1
95,95,2020-08-04,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],7e61600b-0cec-43db-b177-31fd5e57c69f
96,96,2020-08-04,rintaniamr,Rintania Moudyna,Investasi mending di asetku atau koinworks deh return nya menggiurkan tp kalau ada yg gagal bayar wasalam sih,[],0,0,[],34b01fb5-e6a3-4cf7-98fb-8f10b2b3e270
97,97,2020-08-04,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],2fc98f82-d397-412d-99e2-50af75cdce8a
98,98,2020-08-04,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],21e117a8-7593-4c66-ae9c-5ddbbac8ef9c
99,99,2020-08-04,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],60304e72-f773-4477-a78f-9d841fa3cf92
100,100,2020-08-03,ryannnriyadiii,Ryan Riyadi and 950 others,"Transaction Closed in my first year at Koinworks : usd 25mn and counting .... Memutuskan untuk pindah ke FOOM adalah keputusan berat, bahkan sblm ttd OL gw ngelakuin market size, sama comps, and realized segede itu market tembakau di Indo...",[],0,0,[],ac937bb5-3b0f-4492-b4fd-07aaa51227cb
101,101,2020-08-03,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],82cc39b1-6d20-4160-8c8a-46f466f03ea7
102,102,2020-08-03,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],ba565516-dc79-4072-afec-eeca5f3db893
103,103,2020-08-03,ignatiuseddym,Ignatius Eddy Mulyono,"Hi, go check out KoinGold powered by KoinWorks, Super Financial App! You can find a complete solution in buy and sell digital gold, with minimum price Rp1000, no transaction fee*. It seems great, right?
Download now and get all the benefits:  https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],cbec0f68-1e23-4609-a741-0c4e38210231
104,104,2020-08-03,koinworks,KoinWorks,"Sip, terima kasih atas konfirmasinya yaa Fajar dan mohon ditunggu buat respons lebih lanjutnya di email 🙏",[],0,0,[],6c14a4ee-3e51-4a93-ac2e-e5e61b055459
105,105,2020-08-03,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],699e58cb-1860-4e99-9b01-86c7056ba51b
106,106,2020-01-09,danielchayau,Author,Check out the Audio Book Elven Magic on Audible https://www.audible.com/pd/Elven-Magic-Book-1-2-3-and-4-Audiobook/B078WHKMN3?qid=1578536018&sr=1-1&pf_rd_p=e81b7c27-6880-467a-b5a7-13cef5d729fe&pf_rd_r=8HSZQ1NAT7REM0S4K01V&ref=a_search_c3_lProduct_1_1 …,['https://www.audible.com/pd/Elven-Magic-Book-1-2-3-and-4-Audiobook/B078WHKMN3?qid=1578536018&sr=1-1&pf_rd_p=e81b7c27-6880-467a-b5a7-13cef5d729fe&pf_rd_r=8HSZQ1NAT7REM0S4K01V&ref=a_search_c3_lProduct_1_1'],31,219,[],fc5afb1b-4048-46fa-b35d-28236024d8e9
107,107,2020-08-03,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],33b23392-8bbc-4c39-9866-dd3485aac2ec
108,108,2020-08-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],62117daf-a2b2-4377-bc39-00858c466589
109,109,2020-08-02,ramamyid,Rama,"Kalau koinworks, mereka punya semacam reserve fund buat ngecover loan yg gagal bayar, itupun yg discover maksimal 80%, tergantung grade loannya. Akseleran pun kalau ga salah sama, maksimal 80% yg dicover kalau loan gagal bayar",[],1,0,[],5a55dcfb-e372-440a-9461-82ab50270406
110,110,2020-08-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],98afd443-0c2a-4812-bf6f-afebbee13dc0
111,111,2020-08-02,laywookcom,Laywook || FREE CONSULT VIA DM,"Kalo platform P2P lain yg menurut gw udah gede, misalnya investree, koinworks, modalku, dll. Itu mereka fokus ke pinjaman produktif

Tentu dengan bunga yg lebih rendah, antara 10-16%/tahun",[],0,6,[],94c3e85b-04f5-4ead-93c8-f3d945f737c4
112,112,2020-08-02,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?
Segera unduh dan dapatkan semua   https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],e5ea45c4-cbbc-48c2-8009-1cde4a209d0e
113,113,2020-08-02,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/7b96d779 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/7b96d779'],0,0,[],ab33bf54-58dc-4b06-96e1-f9a7513bf1be
114,114,2020-08-02,mnaibaho182,Marko F Naibaho,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan*
*Lihat Videonya*
 https://youtu.be/1AHNVeiG4NE 
Download dan *dapatkan 350,000* KOIN dengan kode saya  MR61644 atau klik    https://koinworks.onelink.me/LgVI/8f497cac  #KoinWorks","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/8f497cac']",0,0,['#koinworks'],9745c6f0-6d08-4468-8569-f5a39cc22975
115,115,2020-08-02,wandercatblog,wanderlustcat,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

 https://youtu.be/D1N34eRVkqM 

Use my code  09679  to get 350,000* KOIN bonus for sign up or click   https://koinworks.onelink.me/LgVI/9f2d46b0 ","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/9f2d46b0']",0,0,[],f6a73804-92f2-4f5e-8593-53921b8019de
116,116,2020-08-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],0c1cd143-cce3-48c7-80ce-0028d123e845
117,117,2020-08-02,rayhalim,Rᴀʏ Hᴀʟɪᴍ ( ͡👁️ ͜ʖ ͡👁️),"Hai, izinkan saya memperkenalkan Anda ke KoinWorks, Aplikasi Super Keuangan Pertama Indonesia. Dapatkan hingga 18% p.a & pinjaman tanpa jaminan dalam satu aplikasi tunggal.
 Gunakan kode saya 34610 untuk mendapatkan 350.000 KOIN atau klik  https://koinworks.onelink.me/LgVI/d9057ff9 ",['https://koinworks.onelink.me/LgVI/d9057ff9'],0,0,[],4cb98ff6-a562-4282-a5dd-a27b1819b99e
118,118,2020-08-02,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],1cff8e21-e175-4a1b-971b-671eb9369e39
119,119,2020-08-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],c1fffa69-d9d0-433e-a6ef-a4a46c8673fe
120,120,2020-08-01,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],2f20199f-7787-49f1-a2bc-ce38aca3a61f
121,121,2020-08-01,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],ca12ab54-0e21-4c60-96af-211719d90433
122,122,2020-08-01,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun.   https://koinworks.onelink.me/LgVI/koingold 

*KoinWorks terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],49d2d31a-4b6b-4832-a9bc-89ac3f51d723
123,123,2020-08-01,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],c54e669d-07cb-4fb2-adb5-116a85bff22a
124,124,2020-08-01,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],f0121f80-cff5-4c3b-baaf-0a4eb4196e70
125,125,2020-08-01,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],61f6a680-d6c9-4911-95e4-7735af57370f
126,126,2020-07-31,ho_flx,Idem,"- kenaikan/turunan harga emas.

Jadi, kalau ada uang drpd simpan di bank mending tabung di emas aja sekarang udah banyak kok platform dalam pengawasan OJK yang menawarkan emas elektronik yang kerjasama ama pegadaian spt Tokopedia, KoinWorks, Bukalapak, Bareksa, dll tinggal kita -",[],0,0,[],116f295f-967d-4c1c-8a5f-f64ae4c6e57b
127,127,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],5d6d2160-4fa1-40b3-8ca1-01da1b1718ca
128,128,2020-07-31,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],2c60858d-9058-4a10-ba5f-c095847d1dd4
129,129,2020-07-31,rahmanlatif95,chan123,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.

*Lihat Videonya*

 https://youtu.be/1AHNVeiG4NE 

Download dan *dapatkan 350,000* KOIN dengan kode saya  a91807 atau klik https://koinworks.onelink.me/LgVI/ ","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/']",0,0,[],6831b96d-b6b1-4781-9e9c-029266a5c0f9
130,130,2020-07-31,moengage,MoEngage,"Discover how aligning #product and #marketing teams can improve the #customerexperience.

Join our esteemed panelist for a live discussion at #GROWTHAsia 2020.

Reserve your spot:  https://bit.ly/3hH0dUZ 
@mixpanel | @Zilingo | @koinworks | @ONEChampionship pic.twitter.com/grJKiQpxkA",['https://bit.ly/3hH0dUZ'],2,4,"['#product', '#marketing', '#customerexperience', '#growthasia']",d7214cc1-46a6-4a53-ab45-37dd71e8a077
131,131,2020-07-31,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],7eab9f36-21c9-4544-bba3-036251c400ee
132,132,2020-07-31,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],0adaedef-b0e6-4560-8c1a-20ea8efdffbb
133,133,2020-07-31,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],f0a60103-f338-474f-bdcc-717eb17d8137
134,134,2020-07-31,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],54ecf2a0-1899-4245-92d2-5defa6edc785
135,135,2020-07-30,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],c43f3ebf-4a56-4fa2-855e-f25b55068cb6
136,136,2020-07-30,santiascream,Santia Scream,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun Menarik bukan?
Segera unduh dan dapatkan semua kebutuhan Investasimu  https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],383b54c8-c3cf-43af-a3f5-4f7694ed4c5e
137,137,2020-07-30,koinworks,KoinWorks,"Seberapa penting sih kreatifitas untuk pengembangan UKM? Yuk, follow dan  dengarkan “Bicara UKM dan Digital Marketing” di Podcast Bicara Duit by KoinWorks bersama @lucynovitaM hari Jumat, 31 Juli 2020. Sampai jumpa! 😊  https://www.instagram.com/p/CDQfqDdguUn/?igshid=2b3hmsfock1s …",['https://www.instagram.com/p/CDQfqDdguUn/?igshid=2b3hmsfock1s'],0,1,[],af04c9ef-8b27-4ba9-aa82-e688424d0287
138,138,2020-07-30,cepatlulusid,Cepat Lulus ID,"Jangan lupa untuk share ke teman-teman kalian supaya mereka tahu dan menjadi #CerdasBersama #CepatLulusID

Source: Koinworks
#quarterlifecrisis #anakmuda #passion #cobasekarang #usia20an pic.twitter.com/S5qnalvxQQ",[],0,0,"['#cerdasbersama', '#cepatlulusid', '#quarterlifecrisis', '#anakmuda', '#passion', '#cobasekarang', '#usia20an']",4869bb94-d88a-43ce-8e06-b4e9bb3e4879
139,139,2020-07-30,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],9c90c5df-790c-43e3-8735-24c8d9100574
140,140,2020-07-30,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],ebdf1daf-ce02-4482-9739-e2cfcf63d39a
