index,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,cleaned,flair_dataset,is_ref
112,2020-08-02,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?
Segera unduh dan dapatkan semua   https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik unduh dapatkan onelink me lgvi koingold,hi cek penawaran koingold dari koinworks super financial apps kamu bisa menemukan semua kebutuhanmu disini jual beli emas digital dengan minimal pembelian rp dan tanpa biaya apapun menarik bukan segera unduh dan dapatkan semua https koinworks onelink me lgvi koingold,False
113,2020-08-02,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/7b96d779 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/7b96d779'],0,0,[],super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 7b96d779 terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 7b96d779 koinworks terdaftar dan diawasi oleh ojk,False
114,2020-08-02,mnaibaho182,Marko F Naibaho,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan*
*Lihat Videonya*
 https://youtu.be/1AHNVeiG4NE 
Download dan *dapatkan 350,000* KOIN dengan kode saya  MR61644 atau klik    https://koinworks.onelink.me/LgVI/8f497cac  #KoinWorks","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/8f497cac']",0,0,['#koinworks'],super financial indonesia hasil pendanaan p a pinjaman agunan lihat videonya be 1ahnveig4ne dapatkan koin kode mr61644 klik onelink me lgvi 8f497cac,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan lihat videonya https youtu be 1ahnveig4ne download dan dapatkan koin dengan kode saya mr61644 atau klik https koinworks onelink me lgvi 8f497cac koinworks,False
115,2020-08-02,wandercatblog,wanderlustcat,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

 https://youtu.be/D1N34eRVkqM 

Use my code  09679  to get 350,000* KOIN bonus for sign up or click   https://koinworks.onelink.me/LgVI/9f2d46b0 ","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/9f2d46b0']",0,0,[],let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single be d1n34ervkqm use my to get koin bonus for sign up or click onelink me lgvi 9f2d46b0,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app https youtu be d1n34ervkqm use my code to get koin bonus for sign up or click https koinworks onelink me lgvi 9f2d46b0,False
117,2020-08-02,rayhalim,Rᴀʏ Hᴀʟɪᴍ ( ͡👁️ ͜ʖ ͡👁️),"Hai, izinkan saya memperkenalkan Anda ke KoinWorks, Aplikasi Super Keuangan Pertama Indonesia. Dapatkan hingga 18% p.a & pinjaman tanpa jaminan dalam satu aplikasi tunggal.
 Gunakan kode saya 34610 untuk mendapatkan 350.000 KOIN atau klik  https://koinworks.onelink.me/LgVI/d9057ff9 ",['https://koinworks.onelink.me/LgVI/d9057ff9'],0,0,[],hai izinkan memperkenalkan aplikasi super keuangan indonesia dapatkan p a pinjaman jaminan aplikasi tunggal kode koin klik onelink me lgvi d9057ff9,hai izinkan saya memperkenalkan anda ke koinworks aplikasi super keuangan pertama indonesia dapatkan hingga p a pinjaman tanpa jaminan dalam satu aplikasi tunggal gunakan kode saya untuk mendapatkan koin atau klik https koinworks onelink me lgvi d9057ff9,False
122,2020-08-01,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun.   https://koinworks.onelink.me/LgVI/koingold 

*KoinWorks terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun onelink me lgvi koingold terdaftar diawasi ojk,hi cek penawaran koingold dari koinworks super financial apps kamu bisa menemukan semua kebutuhanmu disini jual beli emas digital dengan minimal pembelian rp dan tanpa biaya apapun https koinworks onelink me lgvi koingold koinworks terdaftar dan diawasi oleh ojk,False
126,2020-07-31,ho_flx,Idem,"- kenaikan/turunan harga emas.

Jadi, kalau ada uang drpd simpan di bank mending tabung di emas aja sekarang udah banyak kok platform dalam pengawasan OJK yang menawarkan emas elektronik yang kerjasama ama pegadaian spt Tokopedia, KoinWorks, Bukalapak, Bareksa, dll tinggal kita -",[],0,0,[],kenaikan turunan harga emas ada uang drpd simpan bank mending tabung emas udah platform pengawasan ojk menawarkan emas elektronik kerjasama ama pegadaian spt tokopedia bukalapak bareksa dll tinggal,kenaikan turunan harga emas jadi kalau ada uang drpd simpan di bank mending tabung di emas aja sekarang udah banyak kok platform dalam pengawasan ojk yang menawarkan emas elektronik yang kerjasama ama pegadaian spt tokopedia koinworks bukalapak bareksa dll tinggal kita,False
129,2020-07-31,rahmanlatif95,chan123,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.

*Lihat Videonya*

 https://youtu.be/1AHNVeiG4NE 

Download dan *dapatkan 350,000* KOIN dengan kode saya  a91807 atau klik https://koinworks.onelink.me/LgVI/ ","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/']",0,0,[],super financial indonesia hasil pendanaan p a pinjaman agunan lihat videonya be 1ahnveig4ne dapatkan koin kode a91807 klik onelink me lgvi,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app lihat videonya https youtu be 1ahnveig4ne download dan dapatkan koin dengan kode saya a91807 atau klik https koinworks onelink me lgvi,False
130,2020-07-31,moengage,MoEngage,"Discover how aligning #product and #marketing teams can improve the #customerexperience.

Join our esteemed panelist for a live discussion at #GROWTHAsia 2020.

Reserve your spot:  https://bit.ly/3hH0dUZ 
@mixpanel | @Zilingo | @koinworks | @ONEChampionship pic.twitter.com/grJKiQpxkA",['https://bit.ly/3hH0dUZ'],2,4,"['#product', '#marketing', '#customerexperience', '#growthasia']",discover how aligning product and marketing teams can improve the customerexperience join our esteemed panelist for a live discussion at growthasia reserve your spot bit ly 3hh0duz mixpanel zilingo onechampionship grjkiqpxka,discover how aligning product and marketing teams can improve the customerexperience join our esteemed panelist for a live discussion at growthasia reserve your spot https bit ly 3hh0duz mixpanel zilingo koinworks onechampionship pic twitter com grjkiqpxka,False
136,2020-07-30,santiascream,Santia Scream,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun Menarik bukan?
Segera unduh dan dapatkan semua kebutuhan Investasimu  https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik unduh dapatkan kebutuhan investasimu onelink me lgvi koingold,hi cek penawaran koingold dari koinworks super financial apps kamu bisa menemukan semua kebutuhanmu disini jual beli emas digital dengan minimal pembelian rp dan tanpa biaya apapun menarik bukan segera unduh dan dapatkan semua kebutuhan investasimu https koinworks onelink me lgvi koingold,False
138,2020-07-30,cepatlulusid,Cepat Lulus ID,"Jangan lupa untuk share ke teman-teman kalian supaya mereka tahu dan menjadi #CerdasBersama #CepatLulusID

Source: Koinworks
#quarterlifecrisis #anakmuda #passion #cobasekarang #usia20an pic.twitter.com/S5qnalvxQQ",[],0,0,"['#cerdasbersama', '#cepatlulusid', '#quarterlifecrisis', '#anakmuda', '#passion', '#cobasekarang', '#usia20an']",lupa share teman teman cerdasbersama cepatlulusid source quarterlifecrisis anakmuda passion cobasekarang usia20an s5qnalvxqq,jangan lupa untuk share ke teman teman kalian supaya mereka tahu dan menjadi cerdasbersama cepatlulusid source koinworks quarterlifecrisis anakmuda passion cobasekarang usia20an pic twitter com s5qnalvxqq,False
141,2020-07-30,spermdit,Jakadit,"SAHAM DAN REKSADANA GRATIS ! (DENGAN BIMBINGAN)
 https://link.medium.com/pGMTp0ZTw8 
#SAHAM #REKSADANA #BAREKSA #BIBIT #KOINWORKS #FINANCE",['https://link.medium.com/pGMTp0ZTw8'],0,0,"['#saham', '#reksadana', '#bareksa', '#bibit', '#koinworks', '#finance']",saham reksadana gratis bimbingan link medium pgmtp0ztw8 saham reksadana bareksa bibit finance,saham dan reksadana gratis dengan bimbingan https link medium com pgmtp0ztw8 saham reksadana bareksa bibit koinworks finance,False
144,2020-07-29,tribunjatim,Tribun Jatim,"Bawa Misi Ratakan Inklusi Keuangan di Indonesia, KoinWorks Siap Adakan Edukasi Finansial Tiap Bulan  https://jatim.tribunnews.com/2020/07/29/bawa-misi-ratakan-inklusi-keuangan-di-indonesia-koinworks-siap-adakan-edukasi-finansial-tiap-bulan … via @tribunjatim",['https://jatim.tribunnews.com/2020/07/29/bawa-misi-ratakan-inklusi-keuangan-di-indonesia-koinworks-siap-adakan-edukasi-finansial-tiap-bulan'],0,0,[],bawa misi ratakan inklusi keuangan indonesia adakan edukasi finansial jatim tribunnews bawa misi ratakan inklusi keuangan indonesia adakan edukasi finansial ... via tribunjatim,bawa misi ratakan inklusi keuangan di indonesia koinworks siap adakan edukasi finansial tiap bulan https jatim tribunnews com bawa misi ratakan inklusi keuangan di indonesia koinworks siap adakan edukasi finansial tiap bulan ... via tribunjatim,False
146,2020-07-29,dk_destha,DK♀,"Hi, let me introduce you to KoinWorks, Indonesia First Super Financial App. Get return up to 18% p.a and non-collateralized loan in one single app. 
 
Download and Use my code 89587 to get 350,000 KOIN or click  https://koinworks.onelink.me/LgVI/7606e48 ",['https://koinworks.onelink.me/LgVI/7606e48'],0,0,[],let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my to get koin or click onelink me lgvi 7606e48,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app download and use my code to get koin or click https koinworks onelink me lgvi 7606e48,False
147,2020-07-29,juffrypanglee,juffry panglee piri,"Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
 
 *Lihat Videonya* 
  https://youtu.be/D1N34eRVkqM  
 
 Download dan *dapatkan 350,000* KOIN dengan kode saya 86468a atau klik  https://koinworks.onelink.me/LgVI/de4aeb6b 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/de4aeb6b']",0,0,[],hasil pendanaan p a pinjaman agunan lihat videonya be d1n34ervkqm dapatkan koin kode 86468a klik onelink me lgvi de4aeb6b terdaftar diawasi ojk,hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app lihat videonya https youtu be d1n34ervkqm download dan dapatkan koin dengan kode saya 86468a atau klik https koinworks onelink me lgvi de4aeb6b koinworks terdaftar dan diawasi oleh ojk,False
149,2020-07-29,fajaraismael,Fajar A Ismael,Saya email ya detailnya,[],0,0,[],email ya detailnya,saya email ya detailnya,False
150,2020-07-29,vikakurniawati,Vika Kurniawati,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.
 Download dan *dapatkan 350,000* KOIN dengan kode saya 13551 atau klik  https://koinworks.onelink.me/LgVI/44a51a4b 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/44a51a4b'],0,1,[],super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 44a51a4b terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 44a51a4b koinworks terdaftar dan diawasi oleh ojk,False
152,2020-07-29,pacmannai,Follow us on instagram: @pacmannai,"Halo ada masukan, kritik dan sarankah mengenai pembayaran cicilan dengan Koinworks? 

Apakah hal ini menjadi hambatan untuk teman-teman?

Kasih mimin kritik dan saran dong jika tidak keberatan melalui DM 🙏",[],1,0,[],halo ada masukan kritik sarankah pembayaran cicilan hambatan teman teman kasih mimin kritik saran keberatan dm,halo ada masukan kritik dan sarankah mengenai pembayaran cicilan dengan koinworks apakah hal ini menjadi hambatan untuk teman teman kasih mimin kritik dan saran dong jika tidak keberatan melalui dm,False
153,2020-07-29,fajaraismael,Fajar A Ismael,"Berapa yang gak balik mbak? Gw juga msh ketahan disini, kecil juga sih krn msh coba2, di dashboard periode invest cuma 1 bulan, tiba2 di klik detail berubah, ada yg 3 bulan dan ada yg 4 bulan, pantesan gak cair2, gimana ini @koinworks ?",[],0,0,[],gak mbak gw msh ketahan sih krn msh coba2 dashboard periode invest tiba2 klik detail berubah ada ada pantesan gak cair2 gimana,berapa yang gak balik mbak gw juga msh ketahan disini kecil juga sih krn msh coba2 di dashboard periode invest cuma bulan tiba2 di klik detail berubah ada yg bulan dan ada yg bulan pantesan gak cair2 gimana ini koinworks,False
155,2020-07-29,mimeasia,Mime Asia,"The financial technology finance company (fintech lending) KoinWorks also focuses on providing education to consumers, in order to reduce fears of investment services.",[],0,0,[],the financial technology finance company fintech lending also focuses on providing education to consumers in order to reduce fears of investment services,the financial technology finance company fintech lending koinworks also focuses on providing education to consumers in order to reduce fears of investment services,False
