date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id,cleaned,flair_dataset,is_ref
2020-07-11,technologueid,Technologue ID,"Catat Kinerja Positif, KoinWorks Dorong Pertumbuhan Ribuan UKM Digital sepanjang Semester Pertama 2020  http://dlvr.it/RbPflx  #Direct #inklusikeuangan #KoinWorks #layananfinansial",['http://dlvr.it/RbPflx'],0,0,"['#direct', '#inklusikeuangan', '#koinworks', '#layananfinansial']",35c19ccf-e6ef-44ef-8888-253e4672b199,catat kinerja positif dorong pertumbuhan ribuan ukm digital semester dlvr it rbpflx direct inklusikeuangan layananfinansial,catat kinerja positif koinworks dorong pertumbuhan ribuan ukm digital sepanjang semester pertama http dlvr it rbpflx direct inklusikeuangan koinworks layananfinansial,False
2020-07-11,infokomputer,InfoKomputer,KoinWorks sukses membukukan kinerja positif di tengah kondisi ekonomi yang penuh tantangan akibat pandemi COVID-19. KoinWorks mencatat adanya pertumbuhan sebesar 41% dari sisi pengguna selama enam bulan terakhir di 2020 kemarin -  https://buff.ly/3fex56K  pic.twitter.com/s5qrWs5uOx,['https://buff.ly/3fex56K'],0,1,[],51d3b7e4-7c28-4b68-9bbc-762468b29cb9,sukses membukukan kinerja positif kondisi ekonomi penuh tantangan akibat pandemi covid mencatat pertumbuhan sisi pengguna enam kemarin buff ly 3fex56k s5qrws5uox,koinworks sukses membukukan kinerja positif di tengah kondisi ekonomi yang penuh tantangan akibat pandemi covid koinworks mencatat adanya pertumbuhan sebesar dari sisi pengguna selama enam bulan terakhir di kemarin https buff ly 3fex56k pic twitter com s5qrws5uox,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA ANGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],9c99ad30-7416-43c6-ad01-e435a13155ac,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya angin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya angin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA ANGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],11b2fbcd-04cd-4784-a95b-c3b488374508,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya angin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya angin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA ANGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],9c87bed7-6d7f-452e-a4a3-635d6975d5f2,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya angin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya angin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA ANGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],556fd980-4305-4e79-a9be-41fa1ff066c6,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya angin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya angin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA ANGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],d0a9e7c8-5393-4e58-ac61-70278ab39f8a,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya angin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya angin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA ANGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],89bc168f-061e-4832-b991-b30574ba9574,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya angin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya angin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA ANGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],e2b4993b-1e3c-43aa-b46c-15f8a46ab8dc,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya angin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya angin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA AGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],23b09334-09d5-4d10-805b-661833186222,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya agin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya agin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA AGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],6bacdd89-f4ef-4d32-a301-182b9a893d32,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya agin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya agin sorga tp bau kentut mana uang saya,False
2020-07-11,dian_geraihalo,Dian Arisandhi,BULLSHIT........... MANA UANG SAYA  DARI APRIL MEI JUNI JULI NGGAK ADA KEJELASAN..... JGN BILANG KALAU KALIAN SDH EMAIL... EMAIL MU ISINYA AGIN SORGA TP BAU KENTUT.... MANA UANG SAYA,[],0,0,[],6b594a40-8aeb-4341-b884-81b3bb49de55,bullshit uang april mei juni juli nggak ada kejelasan jgn bilang sdh email email mu isinya agin sorga tp bau kentut uang,bullshit mana uang saya dari april mei juni juli nggak ada kejelasan jgn bilang kalau kalian sdh email email mu isinya agin sorga tp bau kentut mana uang saya,False
2020-07-11,anwaroprek,Anwar Oprek,Apa bedanya sama koinworks?,[],0,0,[],854f42d9-c73d-4bc2-a9db-d2d8547f5eb6,bedanya,apa bedanya sama koinworks,False
2020-07-10,gaskafedi,Fediora Gaska,Hmm menarik juga ini Asetku. So far baru nyoba Akseleran sama KoinWorks,[],0,0,[],2bb519f7-ec5f-43d5-967d-41c785298df5,hmm menarik asetku so far nyoba akseleran,hmm menarik juga ini asetku so far baru nyoba akseleran sama koinworks,False
2020-07-10,masdeeep,i did it my way!,Kek koinworks gitu nih ya?,[],0,0,[],edcc6195-7125-4e15-a3cd-e14cf5ac48b2,kek gitu nih ya,kek koinworks gitu nih ya,False
2020-07-10,swamediainc,SWA Media Inc.,KoinWorks Catat Pertumbuhan Pengguna 41%  https://swa.co.id/swa/trends/management/koinworks-catat-pertumbuhan-pengguna-41 …,['https://swa.co.id/swa/trends/management/koinworks-catat-pertumbuhan-pengguna-41'],0,0,[],12402efa-efec-42a5-9473-43185c313d12,catat pertumbuhan pengguna swa co id swa trends management catat pertumbuhan pengguna ...,koinworks catat pertumbuhan pengguna https swa co id swa trends management koinworks catat pertumbuhan pengguna ...,False
2020-07-10,eventjakartacom,Event Jakarta,"MoneyDiary Talks: Strategi Memaksimalkan Pendanaan P2P
16 Juli 2020
ZOOM Online Webinar
 
Pembicara:
Adrian Siaril, Investor & Financial Blogger ( http://adriansiaril.com )
Willy Sanjaya, S.E., M.Akt., CFP, Head of Financial Consultant KoinWorks

Daftar :  http://bit.ly/MDT76P  pic.twitter.com/eiBsn44I9H","['http://adriansiaril.com', 'http://bit.ly/MDT76P']",0,0,[],3fae66c1-07bf-4bb5-9f78-73b80bcf56bf,moneydiary talks strategi memaksimalkan pendanaan p2p juli zoom online webinar pembicara adrian siaril investor financial blogger adriansiaril willy sanjaya s e m akt cfp head of financial consultant daftar bit ly mdt76p eibsn44i9h,moneydiary talks strategi memaksimalkan pendanaan p2p juli zoom online webinar pembicara adrian siaril investor financial blogger http adriansiaril com willy sanjaya s e m akt cfp head of financial consultant koinworks daftar http bit ly mdt76p pic twitter com eibsn44i9h,False
2020-07-10,bewara_jabar,bewarajabar.com,"Catat Kinerja Positif, KoinWorks Dorong Pertumbuhan Ribuan UKM Digital sepanjang Semester Pertama 2020  http://bewarajabar.com/catat-kinerja-positif-koinworks-dorong-pertumbuhan-ribuan-ukm-digital-sepanjang-semester-pertama-2020/ …",['http://bewarajabar.com/catat-kinerja-positif-koinworks-dorong-pertumbuhan-ribuan-ukm-digital-sepanjang-semester-pertama-2020/'],0,0,[],b34b9df1-2a12-4c95-8028-2ea168484bd1,catat kinerja positif dorong pertumbuhan ribuan ukm digital semester bewarajabar catat kinerja positif dorong pertumbuhan ribuan ukm digital semester ...,catat kinerja positif koinworks dorong pertumbuhan ribuan ukm digital sepanjang semester pertama http bewarajabar com catat kinerja positif koinworks dorong pertumbuhan ribuan ukm digital sepanjang semester pertama ...,False
2020-07-09,investorid,Investor Daily,"Semester I, Koinworks Catatkan Peningkatan Pembiayaan Produktif 15%  http://brt.st/6EC0  pic.twitter.com/LSC4pl3Bjd",['http://brt.st/6EC0'],0,0,[],79431e89-3811-40c8-91f9-b285fc203677,semester i catatkan peningkatan pembiayaan produktif brt st 6ec0 lsc4pl3bjd,semester i koinworks catatkan peningkatan pembiayaan produktif http brt st 6ec0 pic twitter com lsc4pl3bjd,False
2020-07-09,medcom_id,MedcomID,Penyaluran Pinjaman Koinworks Naik 15% di Tengah Pandemi  https://medcom.id/s/Rb109AxN ,['https://medcom.id/s/Rb109AxN'],0,0,[],20e5ad07-9e17-47e9-b8b8-b84442f8858c,penyaluran pinjaman pandemi medcom id s rb109axn,penyaluran pinjaman koinworks naik di tengah pandemi https medcom id s rb109axn,False
2020-07-09,wartaekonomi,Warta Ekonomi,"Covid-19 Intai RI, Pengguna KoinWorks Merangkak Nyaris 50%  https://amp.wartaekonomi.co.id/berita293937/covid-19-intai-ri-pengguna-koinworks-merangkak-nyaris-50 …",['https://amp.wartaekonomi.co.id/berita293937/covid-19-intai-ri-pengguna-koinworks-merangkak-nyaris-50'],0,0,[],77238f6a-5780-4485-ad68-ad66cbf56d1f,covid intai ri pengguna merangkak amp wartaekonomi co id berita293937 covid intai ri pengguna merangkak ...,covid intai ri pengguna koinworks merangkak nyaris https amp wartaekonomi co id berita293937 covid intai ri pengguna koinworks merangkak nyaris ...,False
2020-07-09,santiascream,Santia Scream,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?  https://koinworks.onelink.me/LgVI/koingold 
*KoinWorks terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],afe0fa81-1fcb-446c-b08c-728b4f4c6146,cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik onelink me lgvi koingold terdaftar diawasi ojk,hi cek penawaran koingold dari koinworks super financial apps kamu bisa menemukan semua kebutuhanmu disini jual beli emas digital dengan minimal pembelian rp dan tanpa biaya apapun menarik bukan https koinworks onelink me lgvi koingold koinworks terdaftar dan diawasi oleh ojk,False
2020-07-09,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/8f447f94 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/8f447f94'],0,0,[],fd9ecaad-aaf9-48f4-ab58-716f5b97891c,super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 8f447f94 terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 8f447f94 koinworks terdaftar dan diawasi oleh ojk,False
2020-07-09,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?  https://koinworks.onelink.me/LgVI/koingold 

*KoinWorks terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],42de4ec6-84b6-421f-9ea6-a6f48f58ab4d,cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik onelink me lgvi koingold terdaftar diawasi ojk,hi cek penawaran koingold dari koinworks super financial apps kamu bisa menemukan semua kebutuhanmu disini jual beli emas digital dengan minimal pembelian rp dan tanpa biaya apapun menarik bukan https koinworks onelink me lgvi koingold koinworks terdaftar dan diawasi oleh ojk,False
2020-07-08,ururleahcim,Ur,@koinworks kenapa ya untuk foto selfie + ktp saya masih pending terus. Padahal sudah hampir seminggu nih,[],0,0,[],7bc0a602-1653-47ab-ae36-2ba2856c2234,ya foto selfie ktp pending sudah seminggu nih,koinworks kenapa ya untuk foto selfie ktp saya masih pending terus padahal sudah hampir seminggu nih,False
2020-07-08,haehugs,핀키｡,Wkwkwk koinworks mirip sama bibit gitu??,[],0,0,[],835e083b-bfad-4f40-b8f8-3e26e603deeb,wkwkwk bibit gitu,wkwkwk koinworks mirip sama bibit gitu,False
2020-07-08,alindindaa,Alinda Novia Mahlida,"resikonya apasih kak? msh kurang paham bgt kalo ttg invest duit di platform semacam p2p tuh, macem koinworks kan??",[],0,0,[],35231c7a-7979-4643-aa78-64065b77ce99,resikonya apasih kak msh paham bgt kalo ttg invest duit platform p2p tuh macem,resikonya apasih kak msh kurang paham bgt kalo ttg invest duit di platform semacam p2p tuh macem koinworks kan,False
2020-07-08,wuryani37136951,Wuryani," https://koinworks.onelink.me/LgVI/1c7e7451 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority",['https://koinworks.onelink.me/LgVI/1c7e7451'],0,0,[],4a0a0d49-0bf3-43ef-bbbe-15cc56d716b6,onelink me lgvi 1c7e7451 is registered and supervised by ojk indonesia financial service authority,https koinworks onelink me lgvi 1c7e7451 koinworks is registered and supervised by ojk indonesia financial service authority,False
2020-07-08,wuryani37136951,Wuryani,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/D1N34eRVkqM  
 
 Download and *Use my code WY03421 to get 350,000* KOIN or click",['https://youtu.be/D1N34eRVkqM'],0,0,[],d3d660a8-e289-4206-96a7-dfadcb8ef556,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be d1n34ervkqm and use my wy03421 to get koin or click,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app click to watch video https youtu be d1n34ervkqm download and use my code wy03421 to get koin or click,False
2020-07-08,apiary_id,Apiary Coworking Space,"In hindsight, this is amazing!
We also offer virtual spaces for those wanting to achieve it!
Come check us out!",[],0,0,[],8c174298-fa40-4332-9c13-54bc468edd0b,in hindsight this is amazing we also offer virtual spaces for those wanting to achieve it come check us out,in hindsight this is amazing we also offer virtual spaces for those wanting to achieve it come check us out,False
2020-07-08,crewdible_id,Crewdible,"Hallo Sobat Crewdible! Jangan lewatkan webinar mengenai ""Tingkatkan Traffic Penjualan dan Atur Financial Bisnismu"" @crewdible_id x @koinworks besok di Zoom ya!

Save the date guys😊  pic.twitter.com/3ekff8ttly",[],0,0,[],caa7bd63-5324-4099-aa65-c739cb0c659c,hallo sobat crewdible lewatkan webinar tingkatkan traffic penjualan atur financial bisnismu crewdible id x besok zoom ya save the date guys 3ekff8ttly,hallo sobat crewdible jangan lewatkan webinar mengenai tingkatkan traffic penjualan dan atur financial bisnismu crewdible id x koinworks besok di zoom ya save the date guys pic twitter com 3ekff8ttly,False
2020-07-08,furrycatt0,🐚,"Hi, let me introduce you to KoinWorks, Indonesia First Super Financial App. Get return up to 18% p.a* and *non-collateralized loan in one single app. 
 
 Download and Use my code VN42348 to get 350,000 KOIN or click  https://koinworks.onelink.me/LgVI/3471cbce ",['https://koinworks.onelink.me/LgVI/3471cbce'],0,0,[],8200af63-86c1-445a-aadf-cc8b7e1a7e44,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my vn42348 to get koin or click onelink me lgvi 3471cbce,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app download and use my code vn42348 to get koin or click https koinworks onelink me lgvi 3471cbce,False
2020-07-07,_littlethinkers,ChickenKids,yang invest di koinworks aman ga ya?,[],0,0,[],fb51e010-3908-4960-8f79-0e3cd0232341,invest aman ga ya,yang invest di koinworks aman ga ya,False
